topic_0,topic_1,topic_2,topic_3,topic_4,nlikes,nreplies,nretweets,tweets,following,followers,likes,media,day,reply_to,url,join_time,day_after,tweet_length,tweet_sentiment,bio_sentiment,first_person,second_person,third_person,label
0.06851772381564904,0.06704835328367788,0.06763304876591339,0.39972528440720734,0.3970755897275523,0.0,0.0,0.0,0.20685468717047914,0.33028583718478766,0.062004533407358606,0.29917291778052,0.07401738827322524,0.3333333333333333,0.02,0.0,0.0392156862745098,0.2857142857142856,0.09375,0.5,0.0,0.0,0.0,0.0,0
0.05053725073724767,0.05004666318994391,0.7975448415476389,0.05102459818284789,0.05084664634232164,0.18217954653768778,0.1015048186668246,0.06999975921634863,0.3319612492519868,0.5748071220794463,0.38564919464238456,0.5094243238919293,0.167416933359683,0.3333333333333333,0.0,0.0,0.0196078431372549,0.2857142857142856,0.609375,0.0,0.5,0.0,1.0,1.0,0
0.04053195711555245,0.04046104149148261,0.040103035536185605,0.838695022081267,0.040208943775512394,0.19249849977374664,0.0,0.0,0.4805643454001519,0.44076668201622865,0.24588810882327275,0.7187543735982598,0.3527975810309583,0.3333333333333333,0.02,0.0,0.0392156862745098,0.2857142857142856,0.171875,0.5,1.0,0.0,0.0,0.0,0
0.342218566932463,0.1759354984160993,0.022665976954397433,0.4356803635175839,0.023499594179456292,0.0,0.1015048186668246,0.0,0.5386503851779877,0.5289771769806085,0.32831169555688494,0.6065712258082695,0.3805913367657034,0.3333333333333333,0.0,1.0,0.19607843137254902,0.2857142857142856,0.671875,0.5,0.5,0.0,0.0,1.0,0
0.03420533225187565,0.20514806065513994,0.03354619288598703,0.6933767446772271,0.03372366952977022,0.09624924988687332,0.0,0.0,0.7498166085319454,0.7825627323975566,0.5204952544735335,0.8877517379611998,0.6160194649228917,0.3333333333333333,0.0,0.0,0.058823529411764705,0.2857142857142856,0.625,0.5,0.0,0.0,1.0,0.0,0
0.5999919092356258,0.10000806579439098,0.10000001139989845,0.10000000686913194,0.1000000067009528,0.0607265155125626,0.0,0.06999975921634863,0.2771639033450494,0.09228692047892842,0.0,0.2948860494339463,0.21950946569034788,0.3333333333333333,0.0,0.0,0.0,0.2857142857142856,0.421875,0.5,0.5,1.0,0.0,1.0,0
0.3861585654342846,0.025836204306213403,0.1952728060820971,0.24702025555951476,0.14571216861789021,0.0607265155125626,0.1015048186668246,0.0,0.40796542188451246,0.47393810771623823,0.2135757218413462,0.32381064986256225,0.29088441605917037,0.3333333333333333,0.02,0.0,0.1764705882352941,0.2857142857142856,0.59375,0.0,0.5,1.0,0.0,0.0,0
0.06713488310262401,0.067241249283967,0.06864317848809627,0.066769390962623,0.7302112981626898,0.17048088222360006,0.0,0.18094675263377136,0.3508652549508473,0.5509094385308304,0.32172709847581504,0.43650492748844816,0.35491420107850297,0.3333333333333333,0.0,1.0,0.0392156862745098,0.2857142857142856,0.375,0.5,0.5,0.0,1.0,1.0,0
0.03339125291926478,0.033521998469054064,0.8656537408612924,0.03377770742738327,0.03365530032300544,0.0,0.0,0.0,0.5651055596032775,0.5967706603530003,0.47710115181978696,0.5883750893882501,0.526347499454042,0.3333333333333333,0.0,1.0,0.21568627450980393,0.2857142857142856,0.6875,0.5,0.5,0.0,0.0,0.0,0
0.05182628511490579,0.05063496886911335,0.05047803639166066,0.48036821607729835,0.3666924935470219,0.0607265155125626,0.0,0.0,0.6194775424084833,0.4782915779679068,0.31596910481134427,0.4962034198575249,0.5287840818024798,0.3333333333333333,0.02,0.0,0.23529411764705882,0.2857142857142856,0.171875,0.5,0.5,0.0,0.0,0.0,0
0.033870090798723086,0.6014082751866261,0.29656919333544307,0.03382773622742406,0.034324704451783754,0.15697576539943592,0.1015048186668246,0.0,0.42700325057623206,0.39014358204726357,0.19902411543205265,0.617670100363566,0.33196647524952017,0.3333333333333333,0.0,0.0,0.0392156862745098,0.2857142857142856,0.421875,0.0,0.5,1.0,1.0,0.0,0
0.02896112083566888,0.8833520330551087,0.029426319216902728,0.02908272502613202,0.02917780186618771,0.23725185236010565,0.1015048186668246,0.11094699341742273,0.4951530903088345,0.5977997035413367,0.38595246758348234,0.6085725514865021,0.3573023736945426,0.3333333333333333,0.0,0.0,0.1568627450980392,0.2857142857142856,0.578125,1.0,1.0,1.0,0.0,1.0,0
0.5444962226507037,0.17187918382256082,0.2249997603770232,0.029066483151788437,0.02955834999792368,0.0607265155125626,0.0,0.0,0.3578947551357242,0.4712134415669342,0.15283953301360906,0.6100612643028085,0.2747180923582043,0.3333333333333333,0.04,1.0,0.0784313725490196,0.2857142857142856,0.4375,0.5,0.5,0.0,0.0,1.0,0
0.034567007095718555,0.27877875375816646,0.16386261207293884,0.48869860634310724,0.03409302073006901,0.0,0.1015048186668246,0.0,0.530610533533726,0.6937119430660752,0.37021785240146715,0.7020406029761587,0.4535728017405088,0.3333333333333333,0.0,1.0,0.0196078431372549,0.2857142857142856,0.5625,0.0,0.5,0.0,1.0,1.0,0
0.05031791039751564,0.7968666929858949,0.05205235190615224,0.05075578364229065,0.05000726106814663,0.19249849977374664,0.0,0.25902988926448944,0.7611365477386494,0.5858783733650542,0.6851033270089127,0.6020099859448768,0.7348493568168273,0.3333333333333333,0.0,1.0,0.23529411764705882,0.2857142857142856,0.5,0.0,0.5,0.0,1.0,0.0,0
0.7315535741604131,0.06667018921232078,0.06844278225450535,0.06666672817869086,0.0666667261940698,0.1214530310251252,0.0,0.0,0.5575819586756634,0.49398344228208896,0.3093215529456809,0.6735864119492934,0.28227183053566995,0.3333333333333333,0.0,0.0,0.11764705882352941,0.2857142857142856,0.15625,0.5,0.5,0.0,0.0,0.0,0
0.025476675864163623,0.2916092783979504,0.25521356126206113,0.40150379472194864,0.026196689753876175,0.0,0.0,0.0,0.2975202937545298,0.345326457126931,0.11736151494905388,0.29188565822068113,0.1615546697192159,0.3333333333333333,0.02,0.0,0.0196078431372549,0.2857142857142856,0.671875,0.0,0.5,1.0,1.0,1.0,0
0.7272531344047711,0.07001613395792049,0.06707823986452643,0.06754280667265954,0.06810968510012248,0.0607265155125626,0.0,0.0,0.3738677167030893,0.5777147062771185,0.3719497275994046,0.40103187753502606,0.2245023813946619,0.3333333333333333,0.02,1.0,0.0196078431372549,0.2857142857142856,0.515625,0.0,0.5,0.0,0.0,1.0,0
0.2970736610088746,0.04119876985572844,0.04046389478002557,0.580259319842882,0.041004354512489266,0.0607265155125626,0.1015048186668246,0.0,0.602121926699041,0.7101483364810636,0.3597035313410641,0.8364813019724813,0.38383330040005,0.3333333333333333,0.02,0.0,0.23529411764705882,0.2857142857142856,0.59375,0.5,0.0,1.0,0.0,0.0,0
0.5756831196928371,0.02866437205305469,0.02895601016837169,0.02907484756519548,0.3376216505205409,0.0,0.0,0.0,0.6517765761789058,0.6995960404089937,0.35029268137941083,0.6802426024876375,0.5055602416046295,0.3333333333333333,0.0,0.0,0.13725490196078433,0.2857142857142856,0.609375,0.0,1.0,1.0,0.0,0.0,1
0.10064950803587182,0.10000009203469237,0.10243609291143033,0.10112909518076933,0.5957852118372362,0.0,0.0,0.0,0.6517765761789058,0.6995960404089937,0.35029268137941083,0.6802426024876375,0.5055602416046295,0.3333333333333333,0.0,0.0,0.13725490196078433,0.2857142857142856,0.078125,0.5,1.0,1.0,0.0,0.0,1
0.04068478946945217,0.6311435897174313,0.04165481184978208,0.040102322307550314,0.24641448665578403,0.0607265155125626,0.1015048186668246,0.0,0.605432694499754,0.6848589065032399,0.3968641533397189,0.7538746694168298,0.4452043300782835,0.3333333333333333,0.0,1.0,0.0196078431372549,0.2857142857142856,0.71875,0.0,0.5,1.0,0.0,0.0,1
0.05028163032806203,0.7943639887849773,0.052627281842945225,0.05015957208856688,0.05256752695544857,0.26673013211047336,0.16088133122941783,0.0,0.5085657557662229,0.6016641312817406,0.4141625186793734,0.657266884847349,0.44538593000024956,0.3333333333333333,0.0,0.0,0.0196078431372549,0.2857142857142856,0.125,0.5,0.5,0.0,0.0,0.0,0
0.06666682307130756,0.06681079466696699,0.06669323511228524,0.06850589802805236,0.7313232491213879,0.1214530310251252,0.0,0.0,0.8197150205734683,0.4220219151972755,0.34542321225660116,0.9743704173885521,0.671907706647684,0.3333333333333333,0.0,1.0,0.19607843137254902,0.2857142857142856,0.109375,0.5,0.5,1.0,0.0,0.0,0
0.0510158914868639,0.05067422856213885,0.7957457634302406,0.051809861267330795,0.05075425525342588,0.0607265155125626,0.1015048186668246,0.0,0.41279155268566126,0.3506617848705777,0.1353347118753103,0.5179299623737407,0.291776793744397,0.3333333333333333,0.1,0.0,0.0196078431372549,0.2857142857142856,0.15625,0.5,0.5,0.0,0.0,1.0,0
0.03342330830256654,0.8652862708779936,0.03341257788477072,0.03340958084996617,0.03446826208470298,0.0,0.0,0.0,0.7900621331951327,0.27991575901893717,0.5827649994518572,0.13438156235082746,0.5513443703270372,0.3333333333333333,0.0,1.0,0.1568627450980392,0.2857142857142856,0.4375,0.5,1.0,0.0,0.0,0.0,0
0.028998636301291996,0.3488540815997389,0.22965812693019816,0.3635505616595465,0.028938593509224314,0.0,0.1015048186668246,0.0,0.4156856509572526,0.4252740571438501,0.20066014182370495,0.6484961744998152,0.2801986352593732,0.3333333333333333,0.0,0.0,0.0196078431372549,0.2857142857142856,0.6875,0.5,1.0,0.0,1.0,0.0,0
0.02260142347743316,0.34385287498875466,0.5885842919743581,0.022577820382071033,0.02238358917738295,0.0607265155125626,0.0,0.0,0.5776331571249698,0.49697975793721283,0.2784965697092912,0.6629546578712846,0.34481731098500096,0.3333333333333333,0.02,0.0,0.0784313725490196,0.2857142857142856,0.46875,0.5,1.0,0.0,0.0,1.0,0
0.25334050174749867,0.19833825112662196,0.028782644442585652,0.4905747996111339,0.028963803072159754,0.0,0.0,0.0,0.610478017508097,0.5079984641995277,0.404456588172592,0.6541304652099437,0.41337466684387414,0.3333333333333333,0.04,0.0,0.13725490196078433,0.2857142857142856,0.609375,0.5,0.5,0.0,0.0,0.0,0
0.028760830909628637,0.02928405376201314,0.35425506672451396,0.558716860615305,0.028983187988539143,0.0,0.0,0.0,0.5673531723178006,0.4891543441163322,0.2291671747103127,0.52664667257467,0.2801986352593732,0.3333333333333333,0.06,0.0,0.1764705882352941,0.2857142857142856,0.578125,0.5,0.5,1.0,0.0,0.0,0
0.05130190514151275,0.0513894264821382,0.050178410693731634,0.5224517687931679,0.32467848888944956,0.0,0.1015048186668246,0.0,0.6695236851072783,0.6371450211183431,0.4275581080357737,0.7737717316473945,0.5212223202603469,0.3333333333333333,0.0,1.0,0.2549019607843137,0.2857142857142856,0.296875,0.0,0.5,0.0,0.0,0.0,0
0.06735593626467827,0.7320484336828081,0.06681002077962704,0.06666972513290144,0.06711588413998508,0.1214530310251252,0.16088133122941783,0.0,0.6695236851072783,0.6371450211183431,0.4275581080357737,0.7737717316473945,0.5212223202603469,0.3333333333333333,0.0,1.0,0.2549019607843137,0.2857142857142856,0.1875,0.5,0.5,0.0,0.0,0.0,0
0.034135897218136486,0.03344599477601583,0.865561986321302,0.03351841713228875,0.03333770455225688,0.0607265155125626,0.1015048186668246,0.0,0.5328275250192582,0.4352862710325028,0.28748595637644125,0.6547756023910887,0.4441966854183903,0.3333333333333333,0.02,0.0,0.13725490196078433,0.2857142857142856,0.21875,0.0,0.5,0.0,0.0,1.0,0
0.5999861498337528,0.10000020448840174,0.1000001873523974,0.10000011873263072,0.10001333959281748,0.1214530310251252,0.1015048186668246,0.0,0.2793389996367663,0.4268541007502507,0.18388357541591416,0.5753503658945828,0.177802608851433,0.3333333333333333,0.0,0.0,0.0196078431372549,0.2857142857142856,0.21875,0.5,0.5,1.0,0.0,0.0,0
0.06672485994590324,0.3313786828922837,0.46684801470913234,0.06688720202496642,0.06816124042771435,0.1214530310251252,0.0,0.0,0.48445415210607456,0.3580786442108359,0.28817424488891935,0.6817040995949145,0.3095894462656663,0.3333333333333333,0.02,0.0,0.0196078431372549,0.2857142857142856,0.109375,0.5,0.5,0.0,0.0,0.0,0
0.05046113458762433,0.7985066814213357,0.051032099690852886,0.050000043205035746,0.0500000410951513,0.0607265155125626,0.1015048186668246,0.06999975921634863,0.7824162846576735,0.6100838622319305,0.3626129164398896,0.7956621221185864,0.6436867751852521,0.3333333333333333,0.0,0.0,0.11764705882352941,0.2857142857142856,0.640625,0.5,0.5,0.0,0.0,0.0,0
0.06667356873021467,0.06780751895506307,0.06666679964997488,0.7321308861903044,0.06672122647444288,0.3526604287612879,0.16088133122941783,0.18094675263377136,0.4776054253368678,0.4403233924644444,0.5136430754977231,0.6472202304380095,0.3669659251214729,0.3333333333333333,0.0,0.0,0.0392156862745098,0.2857142857142856,0.328125,0.5,0.5,0.0,0.0,0.0,0
0.23429596506326328,0.04067952280457109,0.6439336306975634,0.04075086008839505,0.04034002134620716,0.0,0.0,0.0,0.5177203684725298,0.4956101106096363,0.18388357541591416,0.6688063749108917,0.45397312098279236,0.3333333333333333,0.0,0.0,0.23529411764705882,0.2857142857142856,0.71875,0.5,0.5,1.0,0.0,1.0,0
0.2,0.2,0.2,0.2,0.2,0.18217954653768778,0.0,0.0,0.49293797197091493,0.37119664142404374,0.2526962268243642,0.6056435729435036,0.14803477654645048,0.3333333333333333,0.02,0.0,0.1764705882352941,0.2857142857142856,0.71875,0.5,0.5,0.0,0.0,0.0,0
0.2,0.2,0.2,0.2,0.2,0.2100792278538274,0.1015048186668246,0.0,0.567599170770919,0.5691522642696116,0.37310079996240075,0.7074011221264893,0.45570680455379375,0.3333333333333333,0.0,0.0,0.1568627450980392,0.2857142857142856,0.265625,0.5,0.5,0.0,1.0,0.0,0
0.7333375032815228,0.022742622528226675,0.1985209163992928,0.02246878869216191,0.022930169098795947,0.14100260247323232,0.1015048186668246,0.0,0.7698118267135361,0.6860119564643669,0.5114997287909008,0.8403888275229335,0.6007997325139796,0.3333333333333333,0.06,1.0,0.23529411764705882,0.2857142857142856,0.703125,0.5,0.5,0.0,0.0,1.0,0
0.443383558715948,0.40398733935784786,0.05000716782623998,0.05110813400728169,0.0515138000926826,0.0,0.0,0.0,0.49927385146776737,0.31788394452239954,0.20959013989343964,0.49992479878897284,0.38129929631238857,0.3333333333333333,0.06,0.0,0.0,0.2857142857142856,0.3125,0.5,1.0,0.0,1.0,0.0,0
0.022780376478008,0.022582895349582563,0.022364717036382948,0.9094424857469846,0.02282952538904186,0.0,0.16088133122941783,0.0,0.49927385146776737,0.31788394452239954,0.20959013989343964,0.49992479878897284,0.38129929631238857,0.3333333333333333,0.06,0.0,0.0,0.2857142857142856,0.6875,1.0,1.0,0.0,1.0,0.0,0
0.20585504442279548,0.0171745906523968,0.01700407917012689,0.7431555638239351,0.01681072193074567,0.0,0.0,0.0,0.5225049405588037,0.40286163306224315,0.27930285425802964,0.5374683568663091,0.25181999712465825,0.3333333333333333,0.0,0.0,0.21568627450980393,0.2857142857142856,0.65625,0.0,0.5,1.0,0.0,1.0,0
0.2,0.2,0.2,0.2,0.2,0.0,0.1015048186668246,0.0,0.6414911407687421,0.6219829554232535,0.42656536408036133,0.7049334801350684,0.4293930536918136,0.3333333333333333,0.02,0.0,0.0784313725490196,0.2857142857142856,0.109375,0.5,0.5,0.0,0.0,1.0,0
0.7933930893757365,0.02238074149445187,0.023574046185249234,0.02324988026065296,0.13740224268390946,0.0,0.16088133122941783,0.0,0.4552918730354608,0.3519443010056889,0.24367453261985952,0.8195790770383821,0.3008839957650115,0.3333333333333333,0.08,0.0,0.0392156862745098,0.2857142857142856,0.671875,0.5,0.5,0.0,1.0,1.0,0
0.016949628219478513,0.016755761939186112,0.016928461199493584,0.3659478468179088,0.5834183018239331,0.0,0.1015048186668246,0.0,0.4552918730354608,0.3519443010056889,0.24367453261985952,0.8195790770383821,0.3008839957650115,0.3333333333333333,0.06,0.0,0.0392156862745098,0.2857142857142856,0.8125,0.0,0.5,1.0,1.0,0.0,0
0.050590325251412875,0.05049009450607885,0.050010301374706134,0.47212348537781823,0.3767857934899838,0.0,0.0,0.0,0.6171810096470179,0.40286163306224315,0.28608367409242874,0.7383457748562415,0.5422968026187943,0.3333333333333333,0.0,0.0,0.0196078431372549,0.2857142857142856,0.15625,0.5,0.5,0.0,1.0,1.0,0
0.0402919707515361,0.040655338021970695,0.040821457408906005,0.37992321256546085,0.4983080212521264,0.0607265155125626,0.0,0.0,0.6171810096470179,0.40286163306224315,0.28608367409242874,0.7383457748562415,0.5422968026187943,0.3333333333333333,0.0,0.0,0.0196078431372549,0.2857142857142856,0.234375,0.5,0.5,1.0,1.0,0.0,0
0.03339569038704739,0.03660510876970611,0.03373648290946056,0.8617040188660033,0.03455869906778259,0.0,0.0,0.0,0.6167696032913386,0.6103778883463389,0.36288667101962535,0.686076969594922,0.6159473845370085,0.3333333333333333,0.0,1.0,0.13725490196078433,0.2857142857142856,0.53125,0.5,0.5,0.0,1.0,0.0,0
0.1000001016785147,0.5999996298800934,0.10000011908505298,0.10000007815776779,0.10000007119857118,0.19249849977374664,0.1015048186668246,0.0,0.40627676487354497,0.4515404534237022,0.3044107214475967,0.6311019365878507,0.289980059792659,0.3333333333333333,0.0,0.0,0.0196078431372549,0.2857142857142856,0.078125,0.5,0.5,0.0,0.0,0.0,0
0.015454528576684067,0.3093611613187381,0.6440820566184486,0.015578374067665672,0.01552387941846366,0.18217954653768778,0.1015048186668246,0.06999975921634863,0.5375787982702547,0.6125222734870193,0.498246203957508,0.6726850184808558,0.4826603787096879,0.3333333333333333,0.0,1.0,0.19607843137254902,0.2857142857142856,0.65625,0.5,0.5,0.0,0.0,0.0,0
0.051410781940066555,0.05001104022324119,0.05137152715599379,0.051901118823304025,0.7953055318573945,0.0607265155125626,0.1015048186668246,0.06999975921634863,0.8356863323027603,0.6664038893539961,0.4866829324598131,0.9440797649373011,0.6151274714597247,0.3333333333333333,0.06,0.0,0.21568627450980393,0.2857142857142856,0.71875,0.0,0.5,0.0,0.0,1.0,0
0.33642954501546657,0.6021012618673578,0.020480692254293664,0.020282604837995093,0.020705896024886844,0.2532250152863092,0.3371917088957719,0.06999975921634863,0.5345986571107114,0.2857113792847985,0.17696402804291886,0.6176104425760158,0.4324279042230553,0.3333333333333333,0.0,0.0,0.0196078431372549,0.2857142857142856,0.734375,0.0,0.5,1.0,0.0,0.0,0
0.10261307008999815,0.596053870761282,0.10050417311790337,0.10001048841121098,0.10081839761960547,0.0607265155125626,0.0,0.0,0.5472765000132962,0.6134894727781379,0.39858274070841554,0.6687359761868862,0.3538642027317748,0.3333333333333333,0.04,1.0,0.058823529411764705,0.2857142857142856,0.3125,0.5,1.0,0.0,0.0,1.0,0
0.020205151912968566,0.2785196006932022,0.020534962392177704,0.6598609339873918,0.020879351014259778,0.0,0.1015048186668246,0.0,0.7682337270986876,0.5016049540422353,0.33701179938396286,0.37008444933695245,0.3338915642224745,0.3333333333333333,0.0,0.0,0.19607843137254902,0.2857142857142856,0.671875,0.5,0.5,1.0,1.0,0.0,1
0.10143142253128618,0.5969273868015106,0.10164010966398287,0.10000089534874186,0.10000018565447853,0.09624924988687332,0.0,0.0,0.7257055924172002,0.6094333592090904,0.42409670677979144,0.829957910678326,0.5933400558948322,0.3333333333333333,0.0,0.0,0.13725490196078433,0.2857142857142856,0.265625,0.0,0.5,1.0,0.0,0.0,0
0.601233894839912,0.020011418698907022,0.3381170076795732,0.020481102398460595,0.020156576383147242,0.0607265155125626,0.1015048186668246,0.0,0.5390493001809832,0.47800826176300787,0.3318911573894728,0.7113453845854855,0.48566885299286094,0.3333333333333333,0.02,0.0,0.058823529411764705,0.2857142857142856,0.828125,0.0,0.5,1.0,0.0,0.0,0
0.49441096759799036,0.02519528812908242,0.025843131872930757,0.025638125666315965,0.42891248673368054,0.1214530310251252,0.0,0.06999975921634863,0.6567093180013893,0.6760163507671503,0.41481921726709287,0.7801239724085677,0.5165004348789983,0.3333333333333333,0.0,0.0,0.0196078431372549,0.2857142857142856,0.75,0.0,0.0,1.0,0.0,1.0,0
0.050249190065398894,0.05077007506282733,0.05011340866931334,0.7982097078017129,0.05065761840074758,0.0,0.0,0.0,0.3532311867438864,0.29371773701004994,0.20959013989343964,0.3468719340699275,0.29606955309290095,0.3333333333333333,0.02,0.0,0.1764705882352941,0.2857142857142856,0.25,0.5,0.5,0.0,0.0,0.0,0
0.4064817000322656,0.2467135324319108,0.022258936960275255,0.022410947431077327,0.3021348831444711,0.17048088222360006,0.1015048186668246,0.0,0.503331140318056,0.4319160641682154,0.26425461018811175,0.5992660897809816,0.37718545125587716,0.3333333333333333,0.02,1.0,0.13725490196078433,0.2857142857142856,0.796875,0.0,0.5,1.0,0.0,0.0,0
0.1000000366517522,0.10000004528798083,0.5999998637968205,0.10000002857991876,0.10000002568352764,0.1214530310251252,0.0,0.06999975921634863,0.22344950485395024,0.27686076143678523,0.2631996456680881,0.32480403892785104,0.09339954508645776,0.3333333333333333,0.0,0.0,0.0,0.2857142857142856,0.171875,0.5,0.5,0.0,0.0,0.0,1
0.10099830159871113,0.10000031804993358,0.10000030170136909,0.5990008880250217,0.10000019062496444,0.20172911798579496,0.0,0.06999975921634863,0.7231383980019636,0.638163253889889,0.420343325681601,0.754541023738544,0.4262150229510466,0.3333333333333333,0.0,0.0,0.058823529411764705,0.2857142857142856,0.171875,0.5,0.5,0.0,0.0,0.0,0
0.02242557606238588,0.14788185541617044,0.12762647883831074,0.02295210741616921,0.6791139822669637,0.0,0.1015048186668246,0.0,0.4012050410157828,0.4680786309857857,0.25877078941792697,0.5401979904643541,0.1615546697192159,0.3333333333333333,0.06,0.0,0.0196078431372549,0.2857142857142856,0.765625,0.0,0.5,0.0,1.0,1.0,0
0.05000002780127199,0.7984399581994115,0.051451357336076226,0.05010150434687112,0.05000715231636907,0.0,0.1015048186668246,0.0,0.7750127188177882,0.6985545388139813,0.4342120913251276,0.9064282008941553,0.41706340230750827,0.3333333333333333,0.04,0.0,0.09803921568627451,0.2857142857142856,0.515625,0.5,0.5,0.0,0.0,0.0,0
0.10031637611424178,0.10352497042914299,0.5927096392457246,0.10155803550244444,0.10189097870844625,0.15697576539943592,0.0,0.0,0.5450265004933856,0.3410901052980325,0.3575438642240656,0.5203697957284417,0.4366867328437851,0.3333333333333333,0.0,0.0,0.19607843137254902,0.2857142857142856,0.3125,0.0,0.5,0.0,0.0,0.0,0
0.066666829461026,0.06666671940902767,0.06666671809025516,0.06666879354235966,0.7333309394973315,0.0,0.0,0.0,0.6107532102885362,0.4960691454957413,0.3727197116911748,0.8354913664796236,0.3573023736945426,0.3333333333333333,0.0,0.0,0.1764705882352941,0.2857142857142856,0.265625,0.5,0.5,1.0,0.0,0.0,0
0.7556889708478925,0.01261861256412462,0.11154360935901562,0.10747586829711946,0.012672938931847805,0.0,0.1015048186668246,0.0,0.2551381542195722,0.4309277801206932,0.12995550458926844,0.4236718135669904,0.09339954508645776,0.3333333333333333,0.04,0.0,0.1764705882352941,0.2857142857142856,0.78125,0.0,0.5,1.0,0.0,1.0,0
0.050365621697287276,0.05202481047183709,0.3000241054499691,0.546515418635971,0.05107004374493544,0.0,0.1015048186668246,0.0,0.4691214127269332,0.7154712712278415,0.2599110091785369,0.7116582752268673,0.2687519373629046,0.3333333333333333,0.06,0.0,0.0392156862745098,0.2857142857142856,0.171875,0.5,0.5,0.0,1.0,0.0,0
0.2,0.2,0.2,0.2,0.2,0.0,0.0,0.0,0.6574474303249043,0.6638961456625477,0.44877772738818766,0.6902088645293696,0.557093654292747,0.3333333333333333,0.02,1.0,0.19607843137254902,0.2857142857142856,0.125,0.5,0.5,0.0,0.0,0.0,0
0.2,0.2,0.2,0.2,0.2,0.0607265155125626,0.0,0.0,0.694040616304825,0.7145251273143919,0.4715158329332851,0.8470090578505475,0.23557205799244113,0.3333333333333333,0.02,0.0,0.0784313725490196,0.2857142857142856,0.203125,0.5,0.5,0.0,0.0,0.0,0
0.2,0.2,0.2,0.2,0.2,0.0607265155125626,0.0,0.0,0.4290089563782273,0.4621231568655495,0.29987181194474927,0.5816165485056408,0.23557205799244113,0.3333333333333333,0.04,0.0,0.058823529411764705,0.2857142857142856,0.109375,0.0,0.5,0.0,0.0,0.0,0
